,episode,average_reward,reward_development
0,50,50.69592476489017,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 53.695924764890215, 52.6959247648902, 51.69592476489019, 50.69592476489017]]"
1,100,49.69592476489016,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 40.021943573667684, 45.291536050156694, 50.5611285266457, 52.6959247648902, 51.69592476489019, 50.69592476489017, 49.69592476489016]]"
2,150,81.44827586206918,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 84.44827586206901, 83.44827586206907, 82.44827586206912, 81.44827586206918]]"
3,200,121.33542319749267,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 45.42633228840116, 47.56112852664566, 52.83072100313467, 58.10031347962368, 60.23510971786818, 65.50470219435721, 73.90909090909082, 82.31347962382443, 90.71786833855805, 99.12225705329166, 107.52664576802528, 119.06583072100341, 124.3354231974925, 123.33542319749256, 122.33542319749262, 121.33542319749267]]"
4,250,63.50470219435737,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737]]"
5,300,63.50470219435737,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 28.482758620689644, 33.75235109717866, 39.02194357366767, 41.15673981191217, 43.291536050156665, 48.561128526645675, 47.56112852664566, 55.96551724137918, 61.23510971786819, 66.50470219435724, 65.5047021943573, 64.50470219435735, 63.50470219435737]]"
6,350,210.24451410658415,"[[5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415], [5.269592476489032, 7.40438871473355, 12.67398119122258, 14.808777429467098, 23.213166144200628, 31.61755485893416, 36.88714733542317, 42.15673981191218, 47.42633228840119, 55.83072100313471, 64.23510971786824, 66.36990595611279, 74.7742946708464, 83.17868338558002, 91.58307210031363, 103.12225705329176, 114.6614420062699, 129.33542319749253, 140.87460815047066, 155.54858934169332, 167.08777429467145, 181.7617554858941, 196.43573667711675, 211.1097178683394, 213.24451410658398, 212.24451410658403, 211.2445141065841, 210.24451410658415]]"
